,Pop,Sq.Ki.,Sq.Mi.,Pop.per.Sq.Ki.,Name
,30357,1180.0,455.6,25.7,Lincoln County
,52602,5382.5,2078.2,9.8,Oxford County
,146601,8795.7,3396.0,16.7,Penobscot County
,18653,10273.3,3966.5,1.8,Piscataquis County
,33535,657.9,254.0,51.0,Sagadahoc County
,49767,10170.5,3926.8,4.9,Somerset County
,33018,1890.2,729.8,17.5,Waldo County
,35308,6652.6,2568.6,5.3,Washington County
,164587,2566.7,991.0,64.1,York County
,4781468,25316.3,9774.6,188.9,Maryland
,74946,1101.6,425.3,68.0,Allegany County
,427239,1077.3,416.0,396.6,Anne Arundel County
,692134,1550.3,598.6,446.4,Baltimore County
,51372,557.4,215.2,92.2,Calvert County
,27035,829.2,320.2,32.6,Caroline County
,123372,1163.3,449.2,106.1,Carroll County
,71347,901.7,348.2,79.1,Cecil County
,101154,1194.2,461.1,84.7,Charles County
,30236,1444.1,557.6,20.9,Dorchester County
,150208,1717.0,662.9,87.5,Frederick County
,28138,1678.7,648.1,16.8,Garrett County
,182132,1140.6,440.4,159.7,Harford County
,187328,653.1,252.2,286.8,Howard County
,17842,723.8,279.4,24.7,Kent County
,757027,1280.9,494.6,591.0,Montgomery County
,729268,1259.8,486.4,578.9,Prince George's County
,33953,964.1,372.2,35.2,Queen Anne's County
,75974,935.7,361.3,81.2,St. Mary's County
,23440,847.5,327.2,27.7,Somerset County
,30549,697.2,269.2,43.8,Talbot County
,121393,1186.6,458.2,102.3,Washington County
,74339,977.0,377.2,76.1,Wicomico County
,35028,1225.7,473.2,28.6,Worcester County
,736014,209.3,80.8,3516.6,Baltimore city
,6016425,20300.3,7838.0,296.4,Massachusetts
,186605,1025.0,395.8,182.0,Barnstable County
,139352,2412.3,931.4,57.8,Berkshire County
,506325,1440.1,556.0,351.6,Bristol County
,11639,268.9,103.8,43.3,Dukes County
,670080,1290.0,498.1,519.4,Essex County
,70092,1818.6,702.1,38.5,Franklin County
,456310,1602.0,618.5,284.8,Hampden County
,146568,1370.2,529.0,107.0,Hampshire County
,1398468,2133.0,823.5,655.6,Middlesex County
,6012,123.8,47.8,48.6,Nantucket County
,616087,1035.0,399.6,595.3,Norfolk County
,435276,1710.9,660.6,254.4,Plymouth County
,663906,151.6,58.5,4380.4,Suffolk County
,709705,3919.1,1513.2,181.1,Worcester County
,9295297,147135.8,56809.2,63.2,Michigan
,10145,1746.9,674.5,5.8,Alcona County
,8972,2377.5,917.9,3.8,Alger County
,90509,2143.3,827.5,42.2,Allegan County
,30605,1487.1,574.2,20.6,Alpena County
,18185,1235.3,476.9,14.7,Antrim County
,14931,950.2,366.9,15.7,Arenac County
,7954,2341.8,904.2,3.4,Baraga County
,50057,1440.5,556.2,34.8,Barry County
,111723,1150.6,444.3,97.1,Bay County
,12200,832.3,321.3,14.7,Benzie County
,161378,1479.0,571.0,109.1,Berrien County
,41502,1314.2,507.4,31.6,Branch County
,135982,1836.0,708.9,74.1,Calhoun County
,49477,1274.9,492.2,38.8,Cass County
,21468,1079.6,416.9,19.9,Charlevoix County
,21398,1853.4,715.6,11.5,Cheboygan County
,34604,4043.2,1561.1,8.6,Chippewa County
,24952,1468.2,566.9,17.0,Clare County
,57883,1480.1,571.5,39.1,Clinton County
,12260,1445.6,558.2,8.5,Crawford County
,37780,3030.8,1170.2,12.5,Delta County
,26831,1985.0,766.4,13.5,Dickinson County
,92879,1493.3,576.5,62.2,Eaton County
,25040,1212.0,468.0,20.7,Emmet County
,430459,1656.7,639.7,259.8,Genesee County
,21896,1312.7,506.8,16.7,Gladwin County
,18052,2854.0,1101.9,6.3,Gogebic County
,64273,1204.6,465.1,53.4,Grand Traverse County
,38982,1476.7,570.2,26.4,Gratiot County
,43431,1551.0,598.9,28.0,Hillsdale County
,35446,2620.4,1011.7,13.5,Houghton County
,34951,2166.8,836.6,16.1,Huron County
,281912,1448.4,559.2,194.6,Ingham County
,57024,1484.7,573.2,38.4,Ionia County
,30209,1422.3,549.1,21.2,Iosco County
,13175,3021.2,1166.5,4.4,Iron County
,54624,1487.4,574.3,36.7,Isabella County
,149756,1830.2,706.6,81.8,Jackson County
,223411,1455.3,561.9,153.5,Kalamazoo County
,13497,1453.1,561.0,9.3,Kalkaska County
,500631,2217.7,856.2,225.7,Kent County
,1701,1401.7,541.2,1.2,Keweenaw County
,8583,1470.0,567.6,5.8,Lake County
,74768,1694.7,654.3,44.1,Lapeer County
,16527,902.6,348.5,18.3,Leelanau County
,91476,1944.0,750.6,47.1,Lenawee County
,115645,1472.2,568.4,78.6,Livingston County
,5763,2338.9,903.1,2.5,Luce County
,10674,2646.0,1021.6,4.0,Mackinac County
,717400,1244.3,480.4,576.6,Macomb County
,21265,1408.6,543.9,15.1,Manistee County
,70887,4717.2,1821.3,15.0,Marquette County
,25537,1282.5,495.2,19.9,Mason County
,37308,1439.5,555.8,25.9,Mecosta County
,24920,2703.1,1043.7,9.2,Menominee County
,75651,1350.0,521.2,56.0,Midland County
,12147,1468.0,566.8,8.3,Missaukee County
,133600,1427.4,551.1,93.6,Monroe County
,53059,1833.9,708.1,28.9,Montcalm County
,8936,1418.4,547.6,6.3,Montmorency County
,158983,1318.8,509.2,120.5,Muskegon County
,38202,2181.9,842.4,17.5,Newaygo County
,1083592,2260.3,872.7,479.4,Oakland County
,22454,1399.9,540.5,16.0,Oceana County
,18681,1461.7,564.4,12.8,Ogemaw County
,8854,3397.1,1311.6,2.6,Ontonagon County
,20146,1466.2,566.1,13.7,Osceola County
,7842,1463.4,565.0,5.4,Oscoda County
,17957,1332.8,514.6,13.5,Otsego County
,187768,1465.2,565.7,128.2,Ottawa County
,13743,1709.5,660.1,8.0,Presque Isle County
,19776,1350.5,521.4,14.6,Roscommon County
,211946,2095.2,809.0,101.2,Saginaw County
,145607,1876.3,724.5,77.6,St. Clair County
,58913,1304.7,503.7,45.2,St. Joseph County
,39928,2496.4,963.9,16.0,Sanilac County
,8302,3051.5,1178.2,2.7,Schoolcraft County
,69770,1395.6,538.8,50.0,Shiawassee County
,55498,2104.6,812.6,26.4,Tuscola County
,70060,1582.5,611.0,44.3,Van Buren County
,282937,1839.1,710.1,153.8,Washtenaw County
,2111687,1590.6,614.1,1327.6,Wayne County
,26360,1464.8,565.5,18.0,Wexford County
,4375099,206206.7,79616.5,21.2,Minnesota
,12425,4712.2,1819.4,2.6,Aitkin County
,243641,1098.1,424.0,221.9,Anoka County
,27881,3394.2,1310.5,8.2,Becker County
,34384,6488.9,2505.4,5.3,Beltrami County
,30185,1057.5,408.3,28.5,Benton County
,6285,1287.2,497.0,4.9,Big Stone County
,54044,1948.7,752.4,27.7,Blue Earth County
,26984,1582.2,610.9,17.1,Brown County
,29259,2228.4,860.4,13.1,Carlton County
,47915,924.9,357.1,51.8,Carver County
,21791,5225.8,2017.7,4.2,Cass County
,13228,1509.5,582.8,8.8,Chippewa County
,30521,1081.8,417.7,28.2,Chisago County
,50422,2707.3,1045.3,18.6,Clay County
,8309,2576.4,994.8,3.2,Clearwater County
,3868,3757.4,1450.7,1.0,Cook County
,12694,1657.6,640.0,7.7,Cottonwood County
,44249,2581.4,996.7,17.1,Crow Wing County
,275227,1475.6,569.7,186.5,Dakota County
,15731,1138.4,439.5,13.8,Dodge County
,28674,1642.9,634.3,17.5,Douglas County
,16937,1848.4,713.7,9.2,Faribault County
,20777,2230.7,861.3,9.3,Fillmore County
,33060,1832.9,707.7,18.0,Freeborn County
,40690,1964.7,758.6,20.7,Goodhue County
,6246,1415.3,546.5,4.4,Grant County
,1032431,1441.7,556.6,716.1,Hennepin County
,18497,1446.4,558.4,12.8,Houston County
,14939,2389.4,922.6,6.3,Hubbard County
,25921,1137.2,439.1,22.8,Isanti County
,40863,6903.1,2665.3,5.9,Itasca County
,11677,1818.0,701.9,6.4,Jackson County
,12802,1359.6,525.0,9.4,Kanabec County
,38761,2062.2,796.2,18.8,Kandiyohi County
,5767,2841.5,1097.1,2.0,Kittson County
,16299,8035.2,3102.4,2.0,Koochiching County
,8924,1981.1,764.9,4.5,Lac qui Parle County
,10415,5437.4,2099.4,1.9,Lake County
,4076,3358.5,1296.7,1.2,Lake of the Woods County
,23239,1161.7,448.5,20.0,Le Sueur County
,6890,1391.0,537.1,5.0,Lincoln County
,24789,1849.9,714.2,13.4,Lyon County
,32030,1274.1,491.9,25.1,McLeod County
,5044,1440.5,556.2,3.5,Mahnomen County
,10993,4590.2,1772.3,2.4,Marshall County
,22914,1837.3,709.4,12.5,Martin County
,20846,1576.2,608.6,13.2,Meeker County
,18670,1487.9,574.5,12.5,Mille Lacs County
,29604,2912.6,1124.5,10.2,Morrison County
,37385,1842.9,711.5,20.3,Mower County
,9660,1824.6,704.5,5.3,Murray County
,28076,1171.5,452.3,24.0,Nicollet County
,20098,1853.0,715.5,10.8,Nobles County
,7975,2269.6,876.3,3.5,Norman County
,106470,1691.4,653.0,62.9,Olmsted County
,50714,5127.8,1979.8,9.9,Otter Tail County
,13306,1596.9,616.6,8.3,Pennington County
,21264,3654.9,1411.2,5.8,Pine County
,10491,1206.7,465.9,8.7,Pipestone County
,32498,5103.6,1970.5,6.4,Polk County
,10745,1735.8,670.2,6.2,Pope County
,485765,403.6,155.8,1203.7,Ramsey County
,4525,1120.0,432.4,4.0,Red Lake County
,17254,2278.9,879.9,7.6,Redwood County
,17673,2545.9,983.0,6.9,Renville County
,49183,1288.7,497.6,38.2,Rice County
,9806,1250.0,482.6,7.8,Rock County
,15026,4306.0,1662.6,3.5,Roseau County
,198213,16124.5,6225.7,12.3,St. Louis County
,57846,924.1,356.8,62.6,Scott County
,41945,1130.7,436.6,37.1,Sherburne County
,14366,1524.6,588.7,9.4,Sibley County
,118791,3482.5,1344.6,34.1,Stearns County
,30729,1112.6,429.6,27.6,Steele County
,10634,1455.8,562.1,7.3,Stevens County
,10724,1925.8,743.6,5.6,Swift County
,23363,2439.9,942.1,9.6,Todd County
,4463,1487.0,574.1,3.0,Traverse County
,19744,1359.9,525.0,14.5,Wabasha County
,13154,1386.8,535.5,9.5,Wadena County
,18079,1096.3,423.3,16.5,Waseca County
,145896,1014.6,391.7,143.8,Washington County
,11682,1125.4,434.5,10.4,Watonwan County
,7516,1946.3,751.5,3.9,Wilkin County
,47828,1622.2,626.3,29.5,Winona County
,68710,1711.6,660.8,40.1,Wright County
,11684,1963.2,758.0,6.0,Yellow Medicine County
,2573216,121506.4,46913.7,21.2,Mississippi
,35356,1192.2,460.3,29.7,Adams County
,31722,1035.9,400.0,30.6,Alcorn County
,13328,1889.8,729.7,7.1,Amite County
