"","Pop","Sq.Ki.","Sq.Mi.","Pop.per.Sq.Ki.","Name","State"
"1210","74946",1101.6,425.3,"68.0","Allegany County","Maryland "
"1211","427239",1077.3,416,"396.6","Anne Arundel County","Maryland "
"1212","692134",1550.3,598.6,"446.4","Baltimore County","Maryland "
"1213","51372",557.4,215.2,"92.2","Calvert County","Maryland "
"1214","27035",829.2,320.2,"32.6","Caroline County","Maryland "
"1215","123372",1163.3,449.2,"106.1","Carroll County","Maryland "
"1216","71347",901.7,348.2,"79.1","Cecil County","Maryland "
"1217","101154",1194.2,461.1,"84.7","Charles County","Maryland "
"1218","30236",1444.1,557.6,"20.9","Dorchester County","Maryland "
"1219","150208",1717,662.9,"87.5","Frederick County","Maryland "
"1220","28138",1678.7,648.1,"16.8","Garrett County","Maryland "
"1221","182132",1140.6,440.4,"159.7","Harford County","Maryland "
"1222","187328",653.1,252.2,"286.8","Howard County","Maryland "
"1223","17842",723.8,279.4,"24.7","Kent County","Maryland "
"1224","757027",1280.9,494.6,"591.0","Montgomery County","Maryland "
"1225","729268",1259.8,486.4,"578.9","Prince George's County","Maryland "
"1226","33953",964.1,372.2,"35.2","Queen Anne's County","Maryland "
"1227","75974",935.7,361.3,"81.2","St. Mary's County","Maryland "
"1228","23440",847.5,327.2,"27.7","Somerset County","Maryland "
"1229","30549",697.2,269.2,"43.8","Talbot County","Maryland "
"1230","121393",1186.6,458.2,"102.3","Washington County","Maryland "
"1231","74339",977,377.2,"76.1","Wicomico County","Maryland "
"1232","35028",1225.7,473.2,"28.6","Worcester County","Maryland "
"1233","736014",209.3,80.8,"3516.6","Baltimore city","Maryland "
"1234","6016425",20300.3,7838,"296.4","Massachusetts",NA
"1235","186605",1025,395.8,"182.0","Barnstable County","Massachusetts "
"1236","139352",2412.3,931.4,"57.8","Berkshire County","Massachusetts "
"1237","506325",1440.1,556,"351.6","Bristol County","Massachusetts "
"1238","11639",268.9,103.8,"43.3","Dukes County","Massachusetts "
"1239","670080",1290,498.1,"519.4","Essex County","Massachusetts "
"1240","70092",1818.6,702.1,"38.5","Franklin County","Massachusetts "
"1241","456310",1602,618.5,"284.8","Hampden County","Massachusetts "
"1242","146568",1370.2,529,"107.0","Hampshire County","Massachusetts "
"1243","1398468",2133,823.5,"655.6","Middlesex County","Massachusetts "
"1244","6012",123.8,47.8,"48.6","Nantucket County","Massachusetts "
"1245","616087",1035,399.6,"595.3","Norfolk County","Massachusetts "
"1246","435276",1710.9,660.6,"254.4","Plymouth County","Massachusetts "
"1247","663906",151.6,58.5,"4380.4","Suffolk County","Massachusetts "
"1248","709705",3919.1,1513.2,"181.1","Worcester County","Massachusetts "
"1249","9295297",147135.8,56809.2,"63.2","Michigan",NA
"1250","10145",1746.9,674.5,"5.8","Alcona County","Michigan "
"1251","8972",2377.5,917.9,"3.8","Alger County","Michigan "
"1252","90509",2143.3,827.5,"42.2","Allegan County","Michigan "
"1253","30605",1487.1,574.2,"20.6","Alpena County","Michigan "
"1254","18185",1235.3,476.9,"14.7","Antrim County","Michigan "
"1255","14931",950.2,366.9,"15.7","Arenac County","Michigan "
"1256","7954",2341.8,904.2,"3.4","Baraga County","Michigan "
"1257","50057",1440.5,556.2,"34.8","Barry County","Michigan "
"1258","111723",1150.6,444.3,"97.1","Bay County","Michigan "
"1259","12200",832.3,321.3,"14.7","Benzie County","Michigan "
"1260","161378",1479,571,"109.1","Berrien County","Michigan "
"1261","41502",1314.2,507.4,"31.6","Branch County","Michigan "
"1262","135982",1836,708.9,"74.1","Calhoun County","Michigan "
"1263","49477",1274.9,492.2,"38.8","Cass County","Michigan "
"1264","21468",1079.6,416.9,"19.9","Charlevoix County","Michigan "
"1265","21398",1853.4,715.6,"11.5","Cheboygan County","Michigan "
"1266","34604",4043.2,1561.1,"8.6","Chippewa County","Michigan "
"1267","24952",1468.2,566.9,"17.0","Clare County","Michigan "
"1268","57883",1480.1,571.5,"39.1","Clinton County","Michigan "
"1269","12260",1445.6,558.2,"8.5","Crawford County","Michigan "
"1270","37780",3030.8,1170.2,"12.5","Delta County","Michigan "
"1271","26831",1985,766.4,"13.5","Dickinson County","Michigan "
"1272","92879",1493.3,576.5,"62.2","Eaton County","Michigan "
"1273","25040",1212,468,"20.7","Emmet County","Michigan "
"1274","430459",1656.7,639.7,"259.8","Genesee County","Michigan "
"1275","21896",1312.7,506.8,"16.7","Gladwin County","Michigan "
"1276","18052",2854,1101.9,"6.3","Gogebic County","Michigan "
"1277","64273",1204.6,465.1,"53.4","Grand Traverse County","Michigan "
"1278","38982",1476.7,570.2,"26.4","Gratiot County","Michigan "
"1279","43431",1551,598.9,"28.0","Hillsdale County","Michigan "
"1280","35446",2620.4,1011.7,"13.5","Houghton County","Michigan "
"1281","34951",2166.8,836.6,"16.1","Huron County","Michigan "
"1282","281912",1448.4,559.2,"194.6","Ingham County","Michigan "
"1283","57024",1484.7,573.2,"38.4","Ionia County","Michigan "
"1284","30209",1422.3,549.1,"21.2","Iosco County","Michigan "
"1285","13175",3021.2,1166.5,"4.4","Iron County","Michigan "
"1286","54624",1487.4,574.3,"36.7","Isabella County","Michigan "
"1287","149756",1830.2,706.6,"81.8","Jackson County","Michigan "
"1288","223411",1455.3,561.9,"153.5","Kalamazoo County","Michigan "
"1289","13497",1453.1,561,"9.3","Kalkaska County","Michigan "
"1290","500631",2217.7,856.2,"225.7","Kent County","Michigan "
"1291","1701",1401.7,541.2,"1.2","Keweenaw County","Michigan "
"1292","8583",1470,567.6,"5.8","Lake County","Michigan "
"1293","74768",1694.7,654.3,"44.1","Lapeer County","Michigan "
"1294","16527",902.6,348.5,"18.3","Leelanau County","Michigan "
"1295","91476",1944,750.6,"47.1","Lenawee County","Michigan "
"1296","115645",1472.2,568.4,"78.6","Livingston County","Michigan "
"1297","5763",2338.9,903.1,"2.5","Luce County","Michigan "
"1298","10674",2646,1021.6,"4.0","Mackinac County","Michigan "
"1299","717400",1244.3,480.4,"576.6","Macomb County","Michigan "
"1300","21265",1408.6,543.9,"15.1","Manistee County","Michigan "
"1301","70887",4717.2,1821.3,"15.0","Marquette County","Michigan "
"1302","25537",1282.5,495.2,"19.9","Mason County","Michigan "
"1303","37308",1439.5,555.8,"25.9","Mecosta County","Michigan "
"1304","24920",2703.1,1043.7,"9.2","Menominee County","Michigan "
"1305","75651",1350,521.2,"56.0","Midland County","Michigan "
"1306","12147",1468,566.8,"8.3","Missaukee County","Michigan "
"1307","133600",1427.4,551.1,"93.6","Monroe County","Michigan "
"1308","53059",1833.9,708.1,"28.9","Montcalm County","Michigan "
"1309","8936",1418.4,547.6,"6.3","Montmorency County","Michigan "
"1310","158983",1318.8,509.2,"120.5","Muskegon County","Michigan "
"1311","38202",2181.9,842.4,"17.5","Newaygo County","Michigan "
"1312","1083592",2260.3,872.7,"479.4","Oakland County","Michigan "
"1313","22454",1399.9,540.5,"16.0","Oceana County","Michigan "
"1314","18681",1461.7,564.4,"12.8","Ogemaw County","Michigan "
"1315","8854",3397.1,1311.6,"2.6","Ontonagon County","Michigan "
"1316","20146",1466.2,566.1,"13.7","Osceola County","Michigan "
"1317","7842",1463.4,565,"5.4","Oscoda County","Michigan "
"1318","17957",1332.8,514.6,"13.5","Otsego County","Michigan "
"1319","187768",1465.2,565.7,"128.2","Ottawa County","Michigan "
"1320","13743",1709.5,660.1,"8.0","Presque Isle County","Michigan "
"1321","19776",1350.5,521.4,"14.6","Roscommon County","Michigan "
"1322","211946",2095.2,809,"101.2","Saginaw County","Michigan "
"1323","145607",1876.3,724.5,"77.6","St. Clair County","Michigan "
"1324","58913",1304.7,503.7,"45.2","St. Joseph County","Michigan "
"1325","39928",2496.4,963.9,"16.0","Sanilac County","Michigan "
"1326","8302",3051.5,1178.2,"2.7","Schoolcraft County","Michigan "
"1327","69770",1395.6,538.8,"50.0","Shiawassee County","Michigan "
"1328","55498",2104.6,812.6,"26.4","Tuscola County","Michigan "
"1329","70060",1582.5,611,"44.3","Van Buren County","Michigan "
"1330","282937",1839.1,710.1,"153.8","Washtenaw County","Michigan "
"1331","2111687",1590.6,614.1,"1327.6","Wayne County","Michigan "
"1332","26360",1464.8,565.5,"18.0","Wexford County","Michigan "
"1333","4375099",206206.7,79616.5,"21.2","Minnesota",NA
"1334","12425",4712.2,1819.4,"2.6","Aitkin County","Minnesota "
"1335","243641",1098.1,424,"221.9","Anoka County","Minnesota "
"1336","27881",3394.2,1310.5,"8.2","Becker County","Minnesota "
"1337","34384",6488.9,2505.4,"5.3","Beltrami County","Minnesota "
"1338","30185",1057.5,408.3,"28.5","Benton County","Minnesota "
"1339","6285",1287.2,497,"4.9","Big Stone County","Minnesota "
"1340","54044",1948.7,752.4,"27.7","Blue Earth County","Minnesota "
"1341","26984",1582.2,610.9,"17.1","Brown County","Minnesota "
"1342","29259",2228.4,860.4,"13.1","Carlton County","Minnesota "
"1343","47915",924.9,357.1,"51.8","Carver County","Minnesota "
"1344","21791",5225.8,2017.7,"4.2","Cass County","Minnesota "
"1345","13228",1509.5,582.8,"8.8","Chippewa County","Minnesota "
"1346","30521",1081.8,417.7,"28.2","Chisago County","Minnesota "
"1347","50422",2707.3,1045.3,"18.6","Clay County","Minnesota "
"1348","8309",2576.4,994.8,"3.2","Clearwater County","Minnesota "
"1349","3868",3757.4,1450.7,"1.0","Cook County","Minnesota "
"1350","12694",1657.6,640,"7.7","Cottonwood County","Minnesota "
"1351","44249",2581.4,996.7,"17.1","Crow Wing County","Minnesota "
"1352","275227",1475.6,569.7,"186.5","Dakota County","Minnesota "
"1353","15731",1138.4,439.5,"13.8","Dodge County","Minnesota "
"1354","28674",1642.9,634.3,"17.5","Douglas County","Minnesota "
"1355","16937",1848.4,713.7,"9.2","Faribault County","Minnesota "
"1356","20777",2230.7,861.3,"9.3","Fillmore County","Minnesota "
"1357","33060",1832.9,707.7,"18.0","Freeborn County","Minnesota "
"1358","40690",1964.7,758.6,"20.7","Goodhue County","Minnesota "
"1359","6246",1415.3,546.5,"4.4","Grant County","Minnesota "
"1360","1032431",1441.7,556.6,"716.1","Hennepin County","Minnesota "
"1361","18497",1446.4,558.4,"12.8","Houston County","Minnesota "
"1362","14939",2389.4,922.6,"6.3","Hubbard County","Minnesota "
"1363","25921",1137.2,439.1,"22.8","Isanti County","Minnesota "
"1364","40863",6903.1,2665.3,"5.9","Itasca County","Minnesota "
"1365","11677",1818,701.9,"6.4","Jackson County","Minnesota "
"1366","12802",1359.6,525,"9.4","Kanabec County","Minnesota "
"1367","38761",2062.2,796.2,"18.8","Kandiyohi County","Minnesota "
"1368","5767",2841.5,1097.1,"2.0","Kittson County","Minnesota "
"1369","16299",8035.2,3102.4,"2.0","Koochiching County","Minnesota "
"1370","8924",1981.1,764.9,"4.5","Lac qui Parle County","Minnesota "
"1371","10415",5437.4,2099.4,"1.9","Lake County","Minnesota "
"1372","4076",3358.5,1296.7,"1.2","Lake of the Woods County","Minnesota "
"1373","23239",1161.7,448.5,"20.0","Le Sueur County","Minnesota "
"1374","6890",1391,537.1,"5.0","Lincoln County","Minnesota "
"1375","24789",1849.9,714.2,"13.4","Lyon County","Minnesota "
"1376","32030",1274.1,491.9,"25.1","McLeod County","Minnesota "
"1377","5044",1440.5,556.2,"3.5","Mahnomen County","Minnesota "
"1378","10993",4590.2,1772.3,"2.4","Marshall County","Minnesota "
"1379","22914",1837.3,709.4,"12.5","Martin County","Minnesota "
"1380","20846",1576.2,608.6,"13.2","Meeker County","Minnesota "
"1381","18670",1487.9,574.5,"12.5","Mille Lacs County","Minnesota "
"1382","29604",2912.6,1124.5,"10.2","Morrison County","Minnesota "
"1383","37385",1842.9,711.5,"20.3","Mower County","Minnesota "
"1384","9660",1824.6,704.5,"5.3","Murray County","Minnesota "
"1385","28076",1171.5,452.3,"24.0","Nicollet County","Minnesota "
"1386","20098",1853,715.5,"10.8","Nobles County","Minnesota "
"1387","7975",2269.6,876.3,"3.5","Norman County","Minnesota "
"1388","106470",1691.4,653,"62.9","Olmsted County","Minnesota "
"1389","50714",5127.8,1979.8,"9.9","Otter Tail County","Minnesota "
"1390","13306",1596.9,616.6,"8.3","Pennington County","Minnesota "
"1391","21264",3654.9,1411.2,"5.8","Pine County","Minnesota "
"1392","10491",1206.7,465.9,"8.7","Pipestone County","Minnesota "
"1393","32498",5103.6,1970.5,"6.4","Polk County","Minnesota "
"1394","10745",1735.8,670.2,"6.2","Pope County","Minnesota "
"1395","485765",403.6,155.8,"1203.7","Ramsey County","Minnesota "
"1396","4525",1120,432.4,"4.0","Red Lake County","Minnesota "
"1397","17254",2278.9,879.9,"7.6","Redwood County","Minnesota "
"1398","17673",2545.9,983,"6.9","Renville County","Minnesota "
"1399","49183",1288.7,497.6,"38.2","Rice County","Minnesota "
"1400","9806",1250,482.6,"7.8","Rock County","Minnesota "
"1401","15026",4306,1662.6,"3.5","Roseau County","Minnesota "
"1402","198213",16124.5,6225.7,"12.3","St. Louis County","Minnesota "
"1403","57846",924.1,356.8,"62.6","Scott County","Minnesota "
"1404","41945",1130.7,436.6,"37.1","Sherburne County","Minnesota "
"1405","14366",1524.6,588.7,"9.4","Sibley County","Minnesota "
"1406","118791",3482.5,1344.6,"34.1","Stearns County","Minnesota "
"1407","30729",1112.6,429.6,"27.6","Steele County","Minnesota "
"1408","10634",1455.8,562.1,"7.3","Stevens County","Minnesota "
"1409","10724",1925.8,743.6,"5.6","Swift County","Minnesota "
"1410","23363",2439.9,942.1,"9.6","Todd County","Minnesota "
"1411","4463",1487,574.1,"3.0","Traverse County","Minnesota "
"1412","19744",1359.9,525,"14.5","Wabasha County","Minnesota "
"1413","13154",1386.8,535.5,"9.5","Wadena County","Minnesota "
"1414","18079",1096.3,423.3,"16.5","Waseca County","Minnesota "
"1415","145896",1014.6,391.7,"143.8","Washington County","Minnesota "
"1416","11682",1125.4,434.5,"10.4","Watonwan County","Minnesota "
"1417","7516",1946.3,751.5,"3.9","Wilkin County","Minnesota "
"1418","47828",1622.2,626.3,"29.5","Winona County","Minnesota "
"1419","68710",1711.6,660.8,"40.1","Wright County","Minnesota "
"1420","11684",1963.2,758,"6.0","Yellow Medicine County","Minnesota "
"1421","2573216",121506.4,46913.7,"21.2","Mississippi",NA
"1422","35356",1192.2,460.3,"29.7","Adams County","Mississippi "
"1423","31722",1035.9,400,"30.6","Alcorn County","Mississippi "
"1424","13328",1889.8,729.7,"7.1","Amite County","Mississippi "
"1425","18481",1904.1,735.2,"9.7","Attala County","Mississippi "
"1426","8046",1053.7,406.8,"7.6","Benton County","Mississippi "
"1427","41875",2269.7,876.3,"18.4","Bolivar County","Mississippi "
"1428","14908",1519.2,586.6,"9.8","Calhoun County","Mississippi "
"1429","9237",1625.9,627.8,"5.7","Carroll County","Mississippi "
"1430","18085",1299.1,501.6,"13.9","Chickasaw County","Mississippi "
"1431","9071",1085.5,419.1,"8.4","Choctaw County","Mississippi "
"1432","11370",1260.9,486.8,"9.0","Claiborne County","Mississippi "
"1433","17313",1790.5,691.3,"9.7","Clarke County","Mississippi "
"1434","21120",1058.1,408.6,"20.0","Clay County","Mississippi "
"1435","31665",1435.4,554.2,"22.1","Coahoma County","Mississippi "
"1436","27592",2011.6,776.7,"13.7","Copiah County","Mississippi "
"1437","16527",1071.8,413.8,"15.4","Covington County","Mississippi "
"1438","67910",1238.7,478.3,"54.8","De Soto County","Mississippi "
"1439","68314",1208.8,466.7,"56.5","Forrest County","Mississippi "
"1440","8377",1462.4,564.6,"5.7","Franklin County","Mississippi "
"1441","16673",1238.8,478.3,"13.5","George County","Mississippi "
"1442","10220",1846.5,712.9,"5.5","Greene County","Mississippi "
"1443","21555",1092.8,421.9,"19.7","Grenada County","Mississippi "
"1444","31760",1235.2,476.9,"25.7","Hancock County","Mississippi "
"1445","165365",1504.8,581,"109.9","Harrison County","Mississippi "
"1446","254441",2251.4,869.3,"113.0","Hinds County","Mississippi "
"1447","21604",1958.2,756.1,"11.0","Holmes County","Mississippi "
"1448","12134",1082.9,418.1,"11.2","Humphreys County","Mississippi "
"1449","1909",1069.7,413,"1.8","Issaquena County","Mississippi "
"1450","20017",1378.9,532.4,"14.5","Itawamba County","Mississippi "
"1451","115243",1882,726.6,"61.2","Jackson County","Mississippi "
"1452","17114",1751,676,"9.8","Jasper County","Mississippi "
"1453","8653",1345.3,519.4,"6.4","Jefferson County","Mississippi "
"1454","14051",1057.9,408.4,"13.3","Jefferson Davis County","Mississippi "
"1455","62031",1797.2,693.9,"34.5","Jones County","Mississippi "
"1456","10356",1984.4,766.2,"5.2","Kemper County","Mississippi "
"1457","31826",1634.7,631.2,"19.5","Lafayette County","Mississippi "
"1458","30424",1288.3,497.4,"23.6","Lamar County","Mississippi "
"1459","75555",1822.2,703.6,"41.5","Lauderdale County","Mississippi "
"1460","12458",1115.4,430.6,"11.2","Lawrence County","Mississippi "
"1461","18436",1509.3,582.7,"12.2","Leake County","Mississippi "
"1462","65581",1164.6,449.7,"56.3","Lee County","Mississippi "
"1463","37341",1533.2,592,"24.4","Leflore County","Mississippi "
"1464","30278",1517.1,585.8,"20.0","Lincoln County","Mississippi "
"1465","59308",1301,502.3,"45.6","Lowndes County","Mississippi "
"1466","53794",1862.6,719.1,"28.9","Madison County","Mississippi "
"1467","25544",1404.8,542.4,"18.2","Marion County","Mississippi "
"1468","30361",1829.6,706.4,"16.6","Marshall County","Mississippi "
"1469","36582",1979.4,764.2,"18.5","Monroe County","Mississippi "
"1470","12388",1053.8,406.9,"11.8","Montgomery County","Mississippi "
"1471","24800",1476.4,570,"16.8","Neshoba County","Mississippi "
"1472","20291",1497.2,578.1,"13.6","Newton County","Mississippi "
"1473","12604",1799.7,694.9,"7.0","Noxubee County","Mississippi "
"1474","38375",1185.6,457.8,"32.4","Oktibbeha County","Mississippi "
"1475","29996",1772.2,684.3,"16.9","Panola County","Mississippi "
"1476","38714",2101.9,811.5,"18.4","Pearl River County","Mississippi "
"1477","10865",1676.3,647.2,"6.5","Perry County","Mississippi "
"1478","36882",1059.1,408.9,"34.8","Pike County","Mississippi "
"1479","22237",1288.3,497.4,"17.3","Pontotoc County","Mississippi "
"1480","23278",1074.8,415,"21.7","Prentiss County","Mississippi "
"1481","10490",1048.6,404.9,"10.0","Quitman County","Mississippi "
"1482","87161",2006.2,774.6,"43.4","Rankin County","Mississippi "
"1483","24137",1577.7,609.1,"15.3","Scott County","Mississippi "
"1484","7066",1107.9,427.7,"6.4","Sharkey County","Mississippi "
"1485","23953",1524.9,588.8,"15.7","Simpson County","Mississippi "
"1486","14798",1647,635.9,"9.0","Smith County","Mississippi "
"1487","10750",1153.6,445.4,"9.3","Stone County","Mississippi "
"1488","32867",1797,693.8,"18.3","Sunflower County","Mississippi "
"1489","15210",1667.9,644,"9.1","Tallahatchie County","Mississippi "
"1490","21432",1047.7,404.5,"20.5","Tate County","Mississippi "
"1491","19523",1186.1,457.9,"16.5","Tippah County","Mississippi "
"1492","17683",1098.6,424.2,"16.1","Tishomingo County","Mississippi "
"1493","8164",1178,454.8,"6.9","Tunica County","Mississippi "
"1494","22085",1076.2,415.5,"20.5","Union County","Mississippi "
"1495","14352",1046,403.8,"13.7","Walthall County","Mississippi "
"1496","47880",1519.5,586.7,"31.5","Warren County","Mississippi "
"1497","67935",1875.2,724,"36.2","Washington County","Mississippi "
"1498","19517",2098.9,810.4,"9.3","Wayne County","Mississippi "
"1499","10222",1095.2,422.8,"9.3","Webster County","Mississippi "
"1500","9678",1752.8,676.8,"5.5","Wilkinson County","Mississippi "
"1501","19433",1572.2,607,"12.4","Winston County","Mississippi "
"1502","12033",1209.9,467.2,"9.9","Yalobusha County","Mississippi "
"1503","25506",2381.7,919.6,"10.7","Yazoo County","Mississippi "
